Gene,logFC,P-value,Adj_P
ILMN_1755115,-0.25937650696078407,0.0007451175891242915,0.013403295420383467
ILMN_2365544,-0.18628212722549176,0.0007453360259404432,0.013403295420383467
ILMN_1815063,0.23381325104902118,0.0007462677966685212,0.013403295420383467
ILMN_2328813,-0.18835877860784223,0.0007485466807138189,0.013407642247071328
ILMN_2307740,0.24250635272549204,0.000748476886619377,0.013407642247071328
ILMN_2110281,-0.1591968323137225,0.0007496925332287203,0.013409921467331661
ILMN_1811823,0.27488428167646894,0.0007535404956099247,0.013431932914631182
ILMN_1705774,-0.20024087080392228,0.000753983928895742,0.013431932914631182
ILMN_1774547,-0.20715489588235414,0.0007520102500106573,0.013431932914631182
ILMN_1807533,0.1534789412941171,0.0007580293248984566,0.01344940170119701
ILMN_1745471,0.22645785717647193,0.0007573034649153796,0.01344940170119701
ILMN_3275447,-0.21627428251960623,0.0007572184148168877,0.01344940170119701
ILMN_1719543,-0.3060762227941183,0.0007598350194092238,0.013458703812352691
ILMN_2077858,0.19257023137255036,0.0007605982253239956,0.013458703812352691
ILMN_2263144,-0.18650301133333347,0.0007622771266228696,0.013470306539583999
ILMN_1798728,-0.23367939523529557,0.0007635573498486765,0.01347377019052087
ILMN_1803560,0.21092779021568653,0.0007645200404344162,0.01347377019052087
ILMN_3225211,-0.27691986892156706,0.0007701931593016098,0.013555605537708147
ILMN_3251404,-0.2833235154117659,0.0007771311765156759,0.013659455192027868
ILMN_3293676,-0.19601111272548977,0.0007802385436044776,0.01367755050140206
ILMN_1737813,-0.16095140551960885,0.0007800210735345887,0.01367755050140206
ILMN_3188076,-0.34172788572549084,0.0007845932249217563,0.013727393030422277
ILMN_1676393,-0.1926585200392168,0.0007851672580256721,0.013727393030422277
ILMN_1695598,-0.19161239960784293,0.0007900861426047097,0.013735442619400098
ILMN_1754489,0.25643744926470635,0.0007887888431533358,0.013735442619400098
ILMN_1729175,0.15664369886274443,0.0007905854359481569,0.013735442619400098
ILMN_1680774,0.2052040615784323,0.0007892913148575166,0.013735442619400098
ILMN_1672009,-0.232813777480394,0.0007908443224842593,0.013735442619400098
ILMN_1724822,0.3759647974901954,0.0007928861506287325,0.013752761756294155
ILMN_3246900,-0.2273610987745105,0.0007948746551231271,0.013769111624599957
ILMN_1745697,0.2778333406176472,0.0007981511675600901,0.01378958021119237
ILMN_1726873,0.31682668546078485,0.0007971065034729225,0.01378958021119237
ILMN_1711878,-0.19640484180392104,0.0007993663551307178,0.013792474528566056
ILMN_1706015,0.32059559573529306,0.0008012683234600223,0.013796645475663831
ILMN_1682938,0.18990513425490274,0.0008017040477692997,0.013796645475663831
ILMN_2205963,0.17435049720588403,0.0008074383600615821,0.013877188002886067
ILMN_2386008,0.4286588653039223,0.0008105340002790538,0.01389411473134602
ILMN_2327860,-0.549566591774509,0.000809951286964026,0.01389411473134602
ILMN_2296843,-0.20133774277451,0.000813859007760999,0.013932969879289405
ILMN_1742798,-0.18742336614705835,0.0008194482219937058,0.01395606189204028
ILMN_1665423,-0.10535478488235306,0.000818556324565413,0.01395606189204028
ILMN_1738821,-0.15335298317646995,0.0008186800808239162,0.01395606189204028
ILMN_1858599,0.23270649286274558,0.0008163523632666501,0.01395606189204028
ILMN_3282436,-0.1879347612941178,0.0008209349518115399,0.01396331865710455
ILMN_2364828,-0.2429966644411765,0.0008236227695148237,0.01399095969117762
ILMN_1737627,0.37676981588235225,0.0008275345179109391,0.014039293722032877
ILMN_1706268,-0.28119074939215594,0.0008314740161698074,0.014087973517214305
ILMN_1780898,-0.26844034500980296,0.0008338586196301243,0.014110216873304096
ILMN_1802628,0.19425445951960807,0.0008368944465584673,0.014143408714945085
ILMN_1684054,0.336315918833332,0.0008401051509675142,0.014179467067291441
ILMN_2181241,-0.3245976543725515,0.0008431491557891955,0.014212623093424788
ILMN_1801101,0.13555857693137252,0.0008494555662235247,0.014300617045182484
ILMN_2388507,0.15777023870588103,0.0008556535107561366,0.014368212333041502
ILMN_3248443,-0.260903262607842,0.0008552658751979029,0.014368212333041502
ILMN_1764609,0.19235835329411888,0.0008572660351623992,0.01437695204192737
ILMN_2391355,0.1388947641862739,0.0008590567643148628,0.014388654328505304
ILMN_1751726,-0.2824089093627453,0.0008619764159187809,0.014419211582682022
ILMN_1846002,0.26576525958823627,0.0008647647070881264,0.014443366497844607
ILMN_1770048,-0.22581830357842936,0.0008656145967944849,0.014443366497844607
ILMN_2057573,-0.2521939493725487,0.0008681746813769032,0.014467746430793583
ILMN_1768117,-0.12349624122549052,0.0008737594406145329,0.014542405860544028
ILMN_2321292,0.19648733541176533,0.000875042644954707,0.014545374268723127
ILMN_1799765,0.25510642537254746,0.0008843583974701456,0.014681687645264145
ILMN_1711049,-0.342463480411765,0.0008907580471755279,0.01476930691570003
ILMN_1752741,0.22452871786274464,0.0009051673158539219,0.014899740696692641
ILMN_1699856,-0.3012733661176483,0.000901081618548134,0.014899740696692641
ILMN_2115633,-0.29137070099019624,0.0009031250862810902,0.014899740696692641
ILMN_1800733,0.15192998576470718,0.0009057326128436118,0.014899740696692641
ILMN_2388975,-0.1480726950588238,0.0009017498210665496,0.014899740696692641
ILMN_1778064,0.22837405103921515,0.0009065470792290775,0.014899740696692641
ILMN_1706426,-0.16949019031372448,0.0009039101469220412,0.014899740696692641
ILMN_1745423,-0.21108921756862564,0.0009077281714272925,0.014900550345187414
ILMN_2044832,-0.24172522513725436,0.0009105455208316718,0.01492818403704727
ILMN_1821176,-0.22468028346078306,0.0009182721579905933,0.015036135522321095
ILMN_1795639,-0.27809646019607737,0.0009194289409695223,0.01503637516504815
ILMN_1758811,0.3429084234705879,0.0009244477136674002,0.015044419012262162
ILMN_1773125,0.31152182955882335,0.0009224123900929669,0.015044419012262162
ILMN_3281563,-0.24569042959804044,0.0009298035797535261,0.015044419012262162
ILMN_1778464,-0.16451634623529454,0.0009307189349458355,0.015044419012262162
ILMN_1735930,0.13515558362745317,0.0009282116250103792,0.015044419012262162
ILMN_1670998,0.30655637196078356,0.000931348385491353,0.015044419012262162
ILMN_1844464,-0.3757714134411767,0.0009308579721435581,0.015044419012262162
ILMN_1726839,-0.1640777305392156,0.0009289727555852998,0.015044419012262162
ILMN_3240177,-0.15267839970588426,0.000927036364578653,0.015044419012262162
ILMN_3243419,-0.20653563565686195,0.000923450433216712,0.015044419012262162
ILMN_1794364,-0.3750442406764698,0.0009342117544967376,0.01507217861268327
ILMN_2144088,-0.1426560875980396,0.0009373225900084458,0.015097637566705452
ILMN_3263290,0.1900673389999996,0.0009380833672286411,0.015097637566705452
ILMN_1680624,0.22216930910784072,0.0009439296820262555,0.015154675931555674
ILMN_3199737,-0.29252393875490235,0.0009428212535810514,0.015154675931555674
ILMN_2377669,-0.31943689296078226,0.0009460627841087556,0.015170422110586805
ILMN_2227195,-0.3210207748627445,0.0009476912914914237,0.015178048482341354
ILMN_1738866,-0.26119842194117737,0.0009501689779593704,0.015180794411207659
ILMN_3194217,-0.20092368147058615,0.0009498086326801829,0.015180794411207659
ILMN_3241218,-0.12825339183333284,0.0009538773491420604,0.015221570062369969
ILMN_2109156,-0.19607348934313773,0.0009556644062277483,0.015231624585942261
ILMN_1776602,0.4086782730392162,0.0009618867834813181,0.015312260585890634
ILMN_1770030,0.2237013714215701,0.0009652901735849806,0.015347880598123516
ILMN_1678203,0.19202456507843202,0.0009669309166450015,0.015355422819820802
ILMN_1735180,0.13691739814705528,0.0009716158575990822,0.01541123224733966
ILMN_1653794,-0.4414643854313738,0.0009804735277113502,0.015495719078415278
ILMN_1759883,0.20801745500000024,0.0009781855618783864,0.015495719078415278
ILMN_1738736,-0.18111816632352795,0.0009800698377562147,0.015495719078415278
ILMN_2151368,0.1853941594019588,0.0009817342757603793,0.015497040456097594
ILMN_1759154,-0.14878656572549076,0.0009849565227068105,0.015529284576569054
ILMN_3211887,-0.34663166623529484,0.000988001522880534,0.015558660345361519
ILMN_1795285,-0.2105613973431364,0.0009896294616326927,0.015565677254951494
ILMN_1749009,-0.24817982185294074,0.0009923102135106314,0.015589217137073346
ILMN_2382829,-0.2758239692156863,0.000996429626647265,0.015601921593268408
ILMN_2186806,0.24021098040196165,0.0009983090139496836,0.015601921593268408
ILMN_2202915,0.3325492865588231,0.0009990444286460515,0.015601921593268408
ILMN_1658411,-0.13226811810784245,0.0009972839266987699,0.015601921593268408
ILMN_2401779,-0.37339288087254996,0.0009960008432491742,0.015601921593268408
ILMN_1904135,0.22053254363725383,0.0010082183421618563,0.01564026114084795
ILMN_1747598,0.12116660414706004,0.0010088114757508281,0.01564026114084795
ILMN_2256295,-0.43137491437254916,0.0010068528424715159,0.01564026114084795
ILMN_1688490,-0.18242005931372418,0.0010105555298429868,0.01564026114084795
ILMN_1666733,-0.9535282256274495,0.0010110035876081736,0.01564026114084795
ILMN_2054362,0.18256685069607936,0.0010069129807288653,0.01564026114084795
ILMN_2192281,0.2709728339313724,0.001009412191572581,0.01564026114084795
ILMN_3202024,0.13961854323529366,0.001004600803247968,0.01564026114084795
ILMN_2362858,0.25576361889215704,0.001015524751224733,0.015678976399744297
ILMN_2322935,-0.18356439247058987,0.001015888102467291,0.015678976399744297
ILMN_1804445,-0.206147397990196,0.0010176696517486905,0.01568808075558725
ILMN_2101278,0.20746821326470588,0.0010215642974135955,0.01571248956267914
ILMN_1784410,-0.17527640203921635,0.001021640035370554,0.01571248956267914
ILMN_1688034,-0.1508871338921569,0.0010283477897714876,0.015788913761490584
ILMN_1753745,-0.2298905563235305,0.0010290078243341376,0.015788913761490584
ILMN_1684628,-0.2620001090882358,0.0010311804721757196,0.01580383110150564
ILMN_1813389,-0.1786296704803929,0.0010325266915506284,0.015806062667748862
ILMN_1690546,-0.25961128604901873,0.0010340059455945384,0.01581032319831835
ILMN_2148847,0.17469848299019297,0.0010379066417907368,0.01583318764678453
ILMN_1784847,-0.20307290444117765,0.0010375275452288715,0.01583318764678453
ILMN_3279306,-0.17731977431372492,0.001039241450381375,0.01583520103503565
ILMN_2324994,0.34740080505882354,0.0010504374207842256,0.015986419299981024
ILMN_1671728,-0.20771408311764628,0.0010515943117192228,0.015986419299981024
ILMN_1780397,-0.20457938145098087,0.0010537921656024454,0.016001353933282808
ILMN_1688672,-0.22813921572549045,0.001058508413897213,0.016035976143793797
ILMN_1791093,-0.14380002633333344,0.001058148970072822,0.016035976143793797
ILMN_1776582,0.24790974733333382,0.0010643711698269463,0.016086655743598875
ILMN_1812926,0.213880389901961,0.0010648559675420798,0.016086655743598875
ILMN_1764177,0.19990988018627398,0.0010655194689265645,0.016086655743598875
ILMN_1721623,-0.15739986597058664,0.0010689082596422941,0.01611933246069966
ILMN_3245973,0.3028866010784306,0.001071745590527338,0.01613813746835697
ILMN_2046856,-0.17494489343137154,0.0010726696336309251,0.01613813746835697
ILMN_1775703,-0.20767767933333392,0.0010738327703973191,0.01613813746835697
ILMN_1789809,-0.2863687310098033,0.0010808489653392095,0.016225058869658717
ILMN_1727183,0.1587171556176461,0.0010847052437191478,0.016227436969957477
ILMN_2343010,-0.22485292971568693,0.001083423455823447,0.016227436969957477
ILMN_1688240,0.32905317151960745,0.0010839486180824064,0.016227436969957477
ILMN_3302905,-0.21554604000000133,0.0010922668798477452,0.016322013022923455
ILMN_1659343,-0.22540407392157036,0.0010935223379823365,0.01632224668881798
ILMN_2147920,-0.17819854195098017,0.0010958318048747626,0.016338194463393258
ILMN_1788160,0.18393329832352912,0.0011005369849249444,0.016389784396534945
ILMN_1787705,0.20306933351960765,0.0011026625808592712,0.016402884606793566
ILMN_2357419,0.45064169804901866,0.0011099359057087216,0.01647122523624449
ILMN_1761138,-0.19890010254902002,0.0011222703408212157,0.01647122523624449
ILMN_1657204,-0.18381364573529346,0.0011184523371911912,0.01647122523624449
ILMN_1682038,0.2933472774509802,0.001118045753437025,0.01647122523624449
ILMN_2100437,-0.5038833354215715,0.0011194310965625973,0.01647122523624449
ILMN_1659544,0.2971343107549025,0.0011109499865039354,0.01647122523624449
ILMN_3236556,0.27248829671568764,0.001116861004198868,0.01647122523624449
ILMN_2059886,-0.30971383619607984,0.0011198181863857639,0.01647122523624449
ILMN_1815500,-0.32743660822548915,0.0011194192376374858,0.01647122523624449
ILMN_1725705,-0.15420423939215766,0.0011214314384802922,0.01647122523624449
ILMN_2203463,-0.17049412223529448,0.0011132933396252028,0.01647122523624449
ILMN_3238137,-0.2079000450098052,0.00111141347019341,0.01647122523624449
ILMN_1767658,-0.19009887132352787,0.0011282779263920688,0.016528753849877686
ILMN_3229033,-0.19707059978431474,0.0011287010794561365,0.016528753849877686
ILMN_2151488,0.1947576058823568,0.0011349044135502378,0.016601129560432092
ILMN_1696003,0.2794528379019585,0.0011437975771796034,0.016712647173773007
ILMN_1752579,0.1633088439607846,0.0011451968168706423,0.016714541124281602
ILMN_2374340,0.31106982063725486,0.0011498365696297466,0.016745131016787183
ILMN_2208413,0.18273897184313626,0.0011490202349121765,0.016745131016787183
ILMN_1797005,0.12449951180392116,0.0011614163840499364,0.0168702349330957
ILMN_1683854,0.15453629672549063,0.0011598860250113877,0.0168702349330957
ILMN_2343775,-0.16099829735294158,0.001162271407847915,0.0168702349330957
ILMN_1652650,-0.3380434304215676,0.0011665938735685266,0.01691432637172869
ILMN_1808939,-0.1895473718627425,0.001173016960887046,0.016988743993485107
ILMN_1714167,-0.24643283537255023,0.0011744316061954962,0.016990540764355723
ILMN_1712719,0.35282361196078416,0.0011810908196271841,0.01704940859692092
ILMN_1756071,-0.3384736202352956,0.0011808241116181852,0.01704940859692092
ILMN_1678678,-0.18370032671568737,0.0011866249906226224,0.017110534503337157
ILMN_1662128,0.19922069763725503,0.0011880344722584747,0.017112115784773323
ILMN_1760049,-0.17712136859803973,0.0011911647168197969,0.017134266281141813
ILMN_1742601,0.37914620521568576,0.001192175306762317,0.017134266281141813
ILMN_1736976,-0.28334106586274466,0.001195812627161021,0.017167800694192846
ILMN_1667796,-0.5982751945784326,0.0012069201651563775,0.017272889089216845
ILMN_1764596,0.16646682775490262,0.0012070685880804786,0.017272889089216845
ILMN_1673543,0.26645147004901837,0.0012066121601743392,0.017272889089216845
ILMN_2393994,-0.1626715479019607,0.0012084058771012758,0.017273250132506295
ILMN_1737406,0.1904941651862746,0.0012157254668696562,0.017317885378409958
ILMN_1714433,0.238505898303921,0.001213580545979234,0.017317885378409958
ILMN_2171295,0.2630299179313722,0.0012153494150594659,0.017317885378409958
ILMN_1673944,0.1276520123333338,0.0012167902753535292,0.017317885378409958
ILMN_2041236,0.22047803077450912,0.0012199923706777043,0.017344707948133885
ILMN_1706546,0.26512552337254824,0.0012224803913615328,0.017361331555851758
ILMN_3301065,-0.18479744460784175,0.001223922019852659,0.01736307477517269
ILMN_1705953,0.24055910596078434,0.0012365420039414747,0.01749500296344936
ILMN_1712390,-0.22462964722549117,0.0012360815711383957,0.01749500296344936
ILMN_1699991,-0.30853179866666736,0.001237208337179746,0.01749500296344936
ILMN_1730639,0.33773396406862766,0.0012395800079714112,0.017509732623330075
ILMN_1785852,0.23405380989215807,0.001241483630372738,0.017517826359975452
ILMN_1782954,0.142986079343137,0.001244033450139729,0.017520384693321872
ILMN_1684446,-0.16332815008823331,0.0012443265999434827,0.017520384693321872
ILMN_1655710,-0.4028788740392155,0.001256085999025911,0.017667064291854828
ILMN_1726308,-0.19445549257843275,0.0012589128706026922,0.01768792736551168
ILMN_1784717,-0.11056238333333468,0.0012674491413228767,0.017788878406733127
ILMN_1729430,-0.12697889781372496,0.0012722380990079433,0.0178181006100421
ILMN_1737685,-0.17874456070588263,0.0012718830110614264,0.0178181006100421
ILMN_1684887,0.2628224456176449,0.0012809051495555651,0.017906521137164462
ILMN_2403555,-0.2021419486470588,0.0012812717744936516,0.017906521137164462
ILMN_3265365,-0.31042015807843004,0.0012928594055308452,0.017970593310905288
ILMN_2200659,-0.5287196928921567,0.0012953753588029644,0.017970593310905288
ILMN_2333774,0.26988295540196017,0.0012903696235543227,0.017970593310905288
ILMN_2130441,0.18059109294117626,0.0012898251133950018,0.017970593310905288
ILMN_1724609,-0.224197887774511,0.0012937535950454362,0.017970593310905288
ILMN_1746856,0.1361469074411774,0.0012954115497188848,0.017970593310905288
ILMN_1908547,-0.25964291968627506,0.0012909243822902478,0.017970593310905288
ILMN_1741054,-0.16270633801960965,0.001309811203780247,0.01809355272259453
ILMN_3235808,-0.15967127771568634,0.001310252829591198,0.01809355272259453
ILMN_1772296,-0.18335264907843118,0.0013065040992565754,0.01809355272259453
ILMN_1795839,0.1828365146568629,0.0013111469272582745,0.01809355272259453
ILMN_2127842,-0.8015606372352924,0.0013072843447709073,0.01809355272259453
ILMN_2079655,-0.33437841874509644,0.001313660046747487,0.01810925080149808
ILMN_1752226,-0.2756209641960785,0.0013151309614299993,0.01811056391969241
ILMN_2298818,-0.19651883468627673,0.00132527836232548,0.01823123264369378
ILMN_1756999,-0.1594797806764685,0.0013277565966160918,0.01824625844932239
ILMN_1684205,-0.17754125895097772,0.0013311499035709889,0.01827381489104491
ILMN_1774800,-0.17305007751960755,0.001333838613278465,0.018291651399803117
ILMN_1759801,0.15204560502941167,0.0013356031339396347,0.018296790071087712
ILMN_1666933,0.12525352544117663,0.0013392228386232277,0.01832289748343199
ILMN_1679134,-0.19572961942157008,0.0013417289921484783,0.01832289748343199
ILMN_1664464,-0.43855016275490266,0.0013430760403731008,0.01832289748343199
ILMN_1697559,0.2111107430196073,0.0013407616024912307,0.01832289748343199
ILMN_1778599,0.23772491396078177,0.001345986194827588,0.018342208039684584
ILMN_1685870,0.19084256214705864,0.0013472780231200147,0.018342208039684584
ILMN_1747244,0.253351398950981,0.0013507953606640682,0.01837109599498188
ILMN_1746948,-0.17315867982353073,0.0013552175860969615,0.018393236619553093
ILMN_2216815,0.3483656949607843,0.0013545116892111713,0.018393236619553093
ILMN_3268697,-0.40636805399999876,0.0013567623581612585,0.018395238357562276
ILMN_2106725,0.317131749264707,0.0013608940543365256,0.018425354682183395
ILMN_1659976,0.1743591571176486,0.0013648188991246888,0.018425354682183395
ILMN_1684982,0.5062898625980399,0.0013659814789070256,0.018425354682183395
ILMN_1687359,-0.15162745986274562,0.0013648801201635924,0.018425354682183395
ILMN_1809585,0.3123361887941174,0.0013637810713629168,0.018425354682183395
ILMN_2133784,-0.18600228172549027,0.0013707501274614438,0.018470752741074622
ILMN_1808837,-0.2898350116666677,0.001377115508819533,0.01853755181350629
ILMN_1796210,-0.16678466771568523,0.0013832362579348412,0.018554747760327152
ILMN_2317730,0.14988810630392013,0.0013839981941411996,0.018554747760327152
ILMN_1777058,0.2543929845882351,0.001386849357855064,0.018554747760327152
ILMN_1652680,0.33037452312745064,0.0013857840133614803,0.018554747760327152
ILMN_3290577,-0.28634859565686277,0.0013853169047392015,0.018554747760327152
ILMN_1707236,0.14822071701960748,0.0013820099578392391,0.018554747760327152
ILMN_1784737,0.25800333800000086,0.001388498805451345,0.01855795611549945
ILMN_2382126,0.21122961759803882,0.0013926206182345636,0.01859416880229009
ILMN_3268914,-0.25031004053921535,0.00139550116908508,0.018613751662619128
ILMN_1812281,0.7471609494509801,0.0014008141676722938,0.01866570700142282
ILMN_3304435,-0.19902293785294045,0.0014078358840807898,0.01869628332428152
ILMN_1798557,-0.4160466361764703,0.0014070431019944714,0.01869628332428152
ILMN_3236130,-0.2567796906176474,0.001405200245677399,0.01869628332428152
ILMN_1654571,0.18918009828431437,0.0014087894460833473,0.01869628332428152
ILMN_3262025,-0.2004511160784297,0.0014134230021233467,0.01873888602512977
ILMN_2107991,-0.22539439187254917,0.0014171722928095311,0.018755717948943682
ILMN_1781628,-0.1644229297941182,0.0014175419186630432,0.018755717948943682
ILMN_1757847,0.1629612634803923,0.0014212538180181941,0.018785950315471412
ILMN_1664449,-0.17100700501960908,0.0014298142256489292,0.018869110230879005
ILMN_2369785,-0.22777482492156942,0.0014304118503924987,0.018869110230879005
ILMN_2219134,-0.2045519186862741,0.0014337779454417095,0.018875686651740105
ILMN_1684349,-0.3312124792745097,0.0014327033355362503,0.018875686651740105
ILMN_2383611,0.15622699998039025,0.0014471495231065082,0.01893809490228348
ILMN_1803018,-0.20271316084313717,0.0014423886234543176,0.01893809490228348
ILMN_1736256,-0.18092829739215777,0.0014464071416649973,0.01893809490228348
ILMN_1694259,-0.19006035066666627,0.0014445997178495365,0.01893809490228348
ILMN_2375002,0.25872275673529277,0.0014466934831268068,0.01893809490228348
ILMN_1652073,-0.22385386362745052,0.0014453733084667708,0.01893809490228348
ILMN_1811909,0.20414314904902042,0.001450255178071217,0.018942069823484193
ILMN_3283155,-0.24360180519607688,0.001450330906348049,0.018942069823484193
ILMN_1802553,-0.16159207824509902,0.0014550550065796158,0.018947378003581247
ILMN_3304049,-0.2412566594901957,0.00145298606018862,0.018947378003581247
ILMN_1757732,0.2857128914803919,0.001453802270299046,0.018947378003581247
ILMN_2156982,-0.19710632003921447,0.0014598952386259863,0.01897287346151146
ILMN_1682694,-0.1823105932549023,0.0014590963109396555,0.01897287346151146
ILMN_2376625,-0.3117295272058822,0.001462439506091987,0.018987195362624266
ILMN_1781416,0.3177387888725489,0.001463953590936485,0.01898812711791017
ILMN_1747251,0.2903218915686274,0.0014661012798308738,0.018997267075761274
ILMN_1701681,-0.22233925994117776,0.0014718995229298518,0.019037784879334326
ILMN_1779353,-0.1797017863333341,0.001474617946889933,0.019037784879334326
ILMN_2087080,-0.21429847990196293,0.0014741035093740688,0.019037784879334326
ILMN_1659158,-0.3176582213627448,0.0014750125770543875,0.019037784879334326
ILMN_1767139,-0.15828860798039202,0.001494604599078673,0.019066399369770344
ILMN_1751559,-0.377758102019607,0.0014942035363931876,0.019066399369770344
ILMN_2150196,0.3523525758431365,0.0014830269503125694,0.019066399369770344
ILMN_2329958,0.13755657431372725,0.0014864010237998545,0.019066399369770344
ILMN_2367165,0.2969007754313724,0.0014885392186433683,0.019066399369770344
ILMN_1736757,-0.19564943454902028,0.0014946087466466383,0.019066399369770344
ILMN_1711270,-0.1813839640000019,0.0014787131608696336,0.019066399369770344
ILMN_1765032,-0.3748608822549029,0.0014891910620352569,0.019066399369770344
ILMN_1767509,0.219990325156866,0.0014937167858295403,0.019066399369770344
ILMN_1676792,-0.2282454176470594,0.001486511178250538,0.019066399369770344
ILMN_1698258,-0.15051266386274342,0.0014904031021325927,0.019066399369770344
ILMN_1701749,-0.12733133497059157,0.0014882660679786579,0.019066399369770344
ILMN_2166831,-0.2404073279313721,0.0014967445978720942,0.019075162275882015
ILMN_2116127,0.15175578851960836,0.001501666630924543,0.01911938220127815
ILMN_2409706,0.14773476136274422,0.0015050006813613365,0.019131724241507202
ILMN_2197846,0.13936959378431446,0.001505764928913873,0.019131724241507202
ILMN_1779014,-0.1317957580196083,0.0015069956732581063,0.019131724241507202
ILMN_1662865,0.2878770364999994,0.0015129935471998976,0.019189364208946676
ILMN_3238560,-0.21210915145098053,0.0015201725860294728,0.019261859571778644
ILMN_1776147,-0.16085064790196224,0.0015330873977789324,0.019406822684384276
ILMN_2181892,-0.3225105111176463,0.0015376635437976223,0.0194402030788888
ILMN_2344204,0.14563564362744863,0.0015386776762781717,0.0194402030788888
ILMN_1653469,-0.23360192408823544,0.0015442629415620883,0.01947339236174798
ILMN_1867588,0.25641695458823666,0.0015439428869228717,0.01947339236174798
ILMN_1754051,0.2370080411764688,0.0015472715994379448,0.019492660867560328
ILMN_1787680,-0.1368533005294097,0.0015514126725261349,0.019518792552313063
ILMN_2038774,0.10162850235293952,0.0015523111129716505,0.019518792552313063
ILMN_2106449,0.20519425420588355,0.0015552077080962445,0.01953585718746487
ILMN_1673892,-0.25300407849019724,0.0015566360949221915,0.01953585718746487
ILMN_1655913,-0.2057369584999993,0.001561097757782211,0.019554568964036925
ILMN_3227912,-0.13534134225490213,0.0015602981680422874,0.019554568964036925
ILMN_2323774,-0.18394625467646897,0.0015655573848199203,0.019554613824624527
ILMN_1771966,-0.14571923465686343,0.0015650395924642962,0.019554613824624527
ILMN_1652631,0.12970579274509575,0.0015632726931781773,0.019554613824624527
ILMN_1697472,0.1904684394803935,0.0015675314009139143,0.019560711746949462
ILMN_1772796,-0.1921921964313711,0.0015697461922998537,0.01956979983108672
ILMN_1668228,-0.23000062075490213,0.0015775813355517606,0.01962979474379343
ILMN_1670899,0.3519149066764715,0.0015805227822575795,0.01962979474379343
ILMN_3302177,-0.21024907245098134,0.0015790717815653194,0.01962979474379343
ILMN_1737084,-0.18515975877450952,0.0015784034409283396,0.01962979474379343
ILMN_1772113,-0.1807264505000017,0.001583200075007708,0.019644513654548987
ILMN_1685493,0.32539001639215837,0.0016151952363508276,0.019716235380438665
ILMN_3289090,0.2693986135784314,0.0016174351850264913,0.019716235380438665
ILMN_3228108,-0.14885271264705757,0.0016015299949732427,0.019716235380438665
ILMN_2076658,-0.1961180327254901,0.001616619259842492,0.019716235380438665
ILMN_1823809,-0.27324137084313715,0.001607733433957176,0.019716235380438665
ILMN_1662839,-0.2513551051764722,0.0015990019382703254,0.019716235380438665
ILMN_1659047,0.37651028479411686,0.0016094267291838968,0.019716235380438665
ILMN_1712887,0.1122598642450976,0.0016132357684749414,0.019716235380438665
ILMN_1710758,0.12211097325490261,0.0016169943203908433,0.019716235380438665
ILMN_1765371,-0.20233102946078407,0.0016032175351317437,0.019716235380438665
ILMN_1722834,0.218767497029412,0.0015985102722537799,0.019716235380438665
ILMN_3208056,-0.20067779058823376,0.0016105499201086333,0.019716235380438665
ILMN_1774617,0.24062684304901794,0.0016011883972600095,0.019716235380438665
ILMN_1813314,0.2521163669411761,0.0016061538215214335,0.019716235380438665
ILMN_2411190,-0.18997089812745127,0.0016054665840034405,0.019716235380438665
ILMN_2112988,0.2689883256176451,0.0016115959179104986,0.019716235380438665
ILMN_1697639,-0.23141210872548967,0.0015913234019525714,0.019716235380438665
ILMN_1670796,-0.19655570705882397,0.0015988035282145775,0.019716235380438665
ILMN_2129388,-0.22462722307843297,0.001607656902537268,0.019716235380438665
ILMN_1695853,0.23944923562745224,0.0016239411095034584,0.019777229145802988
ILMN_1708502,0.26236922642157,0.0016357092198596582,0.019800791055642135
ILMN_1712959,-0.2798442253333331,0.0016379082005008952,0.019800791055642135
ILMN_2408400,0.16366428330392147,0.0016365267846184355,0.019800791055642135
ILMN_3286813,-0.3336317697745086,0.0016366345316830501,0.019800791055642135
ILMN_1792538,-0.2875525174901963,0.0016339617694272092,0.019800791055642135
ILMN_1905075,-0.16580415752941224,0.0016324320095728458,0.019800791055642135
ILMN_1781691,-0.14464905428431507,0.001632429050711525,0.019800791055642135
ILMN_1761131,-0.23401804550000005,0.001631141463838319,0.019800791055642135
ILMN_1670931,-0.15139739159803867,0.0016500912364122637,0.019820667087014097
ILMN_1709233,0.36999444619607846,0.001642603099997632,0.019820667087014097
ILMN_3246292,-0.10997577186274654,0.0016486759975441754,0.019820667087014097
ILMN_2320330,-0.51036905364706,0.0016472376855472379,0.019820667087014097
ILMN_1679311,0.2640028523333324,0.0016433158670720812,0.019820667087014097
ILMN_1664006,-0.14476277315686303,0.0016477806352732844,0.019820667087014097
ILMN_1671217,-0.17574873578431394,0.0016457192965812714,0.019820667087014097
ILMN_3279935,-0.238667271617647,0.0016534251228115546,0.019842608698098556
ILMN_1718977,0.29411963513725325,0.00165909592697882,0.01989087475019204
ILMN_1707634,-0.1631153008333328,0.0016604687694995101,0.01989087475019204
ILMN_1756086,0.17227295875490078,0.0016666955836684915,0.019947315780905174
ILMN_2062381,-0.16310498008823604,0.0016754965341758826,0.02000363517167876
ILMN_1756674,0.13309044382352653,0.0016759597109275862,0.02000363517167876
ILMN_2312906,0.22154203801960826,0.0016759012050120946,0.02000363517167876
ILMN_2402766,0.12949998180391997,0.0016790906456395078,0.020020923999828952
